transaction_id,item_name,date,time,period,purchase_cost,branch_location
TXN111967,Sohan Papdi,2025-05-07,12:27:03,Afternoon,177.79,Koramangala
TXN111968,Rasgulla,2025-06-27,12:20:42,Afternoon,34.72,HSR Layout
TXN111969,Gulab Jamun,2024-03-14,13:49:04,Afternoon,83.23,HSR Layout
TXN111970,Mysore Pak,2024-02-07,18:27:31,Evening,739.4,Vijayanagar
TXN111971,Kaju Katli,2024-05-18,12:51:43,Afternoon,2293.77,Indiranagar
TXN111972,Badam Milk,2024-09-07,10:42:40,Morning,48.38,Vijayanagar
TXN111973,Samosa,2025-01-22,21:00:17,Evening,82.71,RR Nagar
TXN111974,Samosa,2025-07-15,17:32:41,Evening,39.2,Basavanagudi
TXN111975,Laddoo (Boondi),2025-02-17,18:38:02,Evening,636.06,Indiranagar
TXN111976,Kaju Katli,2025-01-22,14:14:31,Afternoon,480.38,Electronic City
TXN111977,Badam Milk,2024-03-27,09:16:13,Morning,121.84,RR Nagar
TXN111978,Sohan Papdi,2025-03-09,16:49:13,Afternoon,191.58,Koramangala
TXN111979,Samosa,2025-03-20,13:47:15,Afternoon,88.04,Jayanagar
TXN111980,Gulab Jamun,2024-12-08,08:35:54,Morning,110.4,Koramangala
TXN111981,Rasgulla,2025-03-03,21:07:52,Evening,62.68,Jayanagar
TXN111982,Rasgulla,2024-03-29,10:44:15,Morning,32.74,Basavanagudi
TXN111983,Milk Burfi,2025-07-15,17:33:48,Evening,349.8,RR Nagar
TXN111984,Halwa (Assorted),2025-07-03,14:32:07,Afternoon,763.71,Koramangala
TXN111985,Dharwad Peda,2024-05-25,13:58:15,Afternoon,378.38,Vijayanagar
TXN111986,Dharwad Peda,2024-09-08,13:35:32,Afternoon,1188.42,RR Nagar
TXN111987,Pista Roll,2025-02-05,15:55:59,Afternoon,2164.03,Electronic City
TXN111988,Samosa,2024-04-28,13:06:54,Afternoon,40.36,RR Nagar
TXN111989,Mysore Pak,2024-03-18,21:59:29,Evening,990.14,Jayanagar
TXN111990,Kaju Katli,2025-05-18,12:04:35,Afternoon,1851.3,Malleswaram
TXN111991,Pista Roll,2024-10-28,08:28:12,Morning,404.11,Jayanagar
TXN111992,Rasgulla,2025-03-23,11:03:18,Morning,159.93,Koramangala
TXN111993,Gulab Jamun,2024-04-01,20:00:07,Evening,70.6,RR Nagar
TXN111994,Milk Burfi,2024-07-27,15:43:35,Afternoon,274.43,Basavanagudi
TXN111995,Kaju Katli,2024-08-21,13:50:41,Afternoon,1493.82,RR Nagar
TXN111996,Jalebi,2025-07-13,16:48:02,Afternoon,331.21,Indiranagar
TXN111997,Pista Roll,2025-01-08,19:33:11,Evening,1715.45,Jayanagar
TXN111998,Jalebi,2024-02-01,17:14:15,Evening,273.06,HSR Layout
TXN111999,Halwa (Assorted),2024-06-19,09:30:49,Morning,481.12,Koramangala
TXN112000,Gulab Jamun,2024-04-24,18:29:40,Evening,138.64,Koramangala
TXN112001,Jalebi,2025-06-30,13:29:46,Afternoon,186.57,RR Nagar
TXN112002,Sohan Papdi,2024-09-03,15:03:29,Afternoon,508.46,Malleswaram
TXN112003,Mysore Pak,2024-02-26,10:31:21,Morning,498.2,Malleswaram
TXN112004,Jalebi,2025-06-17,13:06:53,Afternoon,729.18,Koramangala
TXN112005,Sohan Papdi,2024-06-12,21:46:03,Evening,223.89,RR Nagar
TXN112006,Kesar Peda,2024-12-18,10:17:36,Morning,1170.68,Basavanagudi
TXN112007,Pista Roll,2025-04-07,09:42:37,Morning,1782.37,Indiranagar
TXN112008,Halwa (Assorted),2025-01-06,10:55:22,Morning,189.24,Vijayanagar
TXN112009,Mysore Pak,2025-05-01,10:52:03,Morning,904.55,Malleswaram
TXN112010,Rasgulla,2025-02-28,15:12:11,Afternoon,84.14,Indiranagar
TXN112011,Kesar Peda,2025-04-20,19:39:22,Evening,289.69,Basavanagudi
TXN112012,Chiroti,2024-05-03,15:49:35,Afternoon,237.27,Basavanagudi
TXN112013,Halwa (Assorted),2024-09-30,16:26:52,Afternoon,885.7,HSR Layout
TXN112014,Laddoo (Boondi),2025-02-03,13:38:58,Afternoon,325.49,Vijayanagar
TXN112015,Samosa,2025-01-05,08:53:36,Morning,24.06,Malleswaram
TXN112016,Mysore Pak,2025-07-15,14:10:35,Afternoon,1088.54,Basavanagudi
TXN112017,Laddoo (Boondi),2024-12-06,10:34:34,Morning,562.83,Koramangala
TXN112018,Milk Burfi,2024-11-26,15:25:55,Afternoon,1129.73,RR Nagar
TXN112019,Jalebi,2024-11-21,20:46:26,Evening,545.09,Basavanagudi
TXN112020,Chiroti,2024-06-27,16:41:56,Afternoon,189.28,RR Nagar
TXN112021,Kaju Katli,2024-05-09,08:49:27,Morning,691.61,HSR Layout
TXN112022,Chiroti,2025-02-07,21:22:29,Evening,275.31,Malleswaram
TXN112023,Mysore Pak,2024-07-17,09:29:50,Morning,494.09,RR Nagar
TXN112024,Rasgulla,2024-06-04,09:43:33,Morning,50.16,Vijayanagar
TXN112025,Badam Milk,2024-02-26,22:42:50,Night,236.54,Electronic City
TXN112026,Chiroti,2025-04-04,10:49:06,Morning,166.12,Vijayanagar
TXN112027,Kesar Peda,2024-03-05,12:23:40,Afternoon,865.84,Vijayanagar
TXN112028,Gulab Jamun,2024-06-26,11:09:18,Morning,99.36,Malleswaram
TXN112029,Kesar Peda,2025-07-06,12:59:36,Afternoon,539.1,Vijayanagar
TXN112030,Pista Roll,2024-02-05,14:26:24,Afternoon,2009.17,HSR Layout
TXN112031,Rasgulla,2024-02-05,12:07:21,Afternoon,131.02,RR Nagar
TXN112032,Pista Roll,2025-06-27,19:23:15,Evening,567.75,HSR Layout
TXN112033,Kesar Peda,2025-05-04,18:45:42,Evening,1093.0,HSR Layout
TXN112034,Kaju Katli,2024-05-19,08:12:34,Morning,913.99,HSR Layout
TXN112035,Dharwad Peda,2024-07-28,15:20:19,Afternoon,758.2,Electronic City
TXN112036,Mysore Pak,2024-06-16,11:32:34,Morning,599.99,Koramangala
TXN112037,Milk Burfi,2025-06-18,17:59:45,Evening,556.97,Koramangala
TXN112038,Rasgulla,2024-03-06,13:33:04,Afternoon,126.77,Vijayanagar
TXN112039,Samosa,2024-04-05,08:02:04,Morning,57.34,Koramangala
TXN112040,Badam Milk,2024-08-14,15:47:28,Afternoon,197.68,Koramangala
TXN112041,Dharwad Peda,2024-06-18,17:41:22,Evening,625.08,Malleswaram
TXN112042,Kesar Peda,2024-04-27,20:40:47,Evening,1233.73,Jayanagar
TXN112043,Dharwad Peda,2024-12-13,15:54:16,Afternoon,253.23,Electronic City
TXN112044,Mysore Pak,2024-11-19,17:21:04,Evening,460.36,Koramangala
TXN112045,Pista Roll,2024-06-04,13:21:40,Afternoon,1015.66,Electronic City
TXN112046,Halwa (Assorted),2024-08-05,12:04:40,Afternoon,622.04,RR Nagar
TXN112047,Kaju Katli,2024-05-13,13:45:35,Afternoon,1028.02,Jayanagar
TXN112048,Halwa (Assorted),2025-07-02,14:26:30,Afternoon,390.17,HSR Layout
TXN112049,Jalebi,2024-12-03,21:33:58,Evening,557.77,Indiranagar
TXN112050,Halwa (Assorted),2024-06-04,12:35:36,Afternoon,923.35,Indiranagar
TXN112051,Laddoo (Boondi),2024-07-11,09:29:59,Morning,889.2,Electronic City
TXN112052,Samosa,2025-06-23,16:26:54,Afternoon,76.61,Jayanagar
TXN112053,Halwa (Assorted),2024-06-29,17:11:26,Evening,875.66,Vijayanagar
TXN112054,Milk Burfi,2024-11-09,11:39:10,Morning,358.33,Electronic City
TXN112055,Rasgulla,2024-05-24,20:57:27,Evening,93.16,Vijayanagar
TXN112056,Jalebi,2024-12-09,09:09:06,Morning,567.48,Basavanagudi
TXN112057,Halwa (Assorted),2024-02-05,09:14:11,Morning,735.11,Indiranagar
TXN112058,Sohan Papdi,2025-04-28,17:43:02,Evening,141.2,Indiranagar
TXN112059,Kesar Peda,2024-03-18,09:55:44,Morning,347.71,Koramangala
TXN112060,Mysore Pak,2024-05-11,10:32:37,Morning,976.69,Basavanagudi
TXN112061,Kesar Peda,2024-09-17,16:00:08,Afternoon,610.1,HSR Layout
TXN112062,Kesar Peda,2024-05-03,10:03:26,Morning,1041.57,RR Nagar
TXN112063,Chiroti,2025-07-09,10:54:06,Morning,254.87,Malleswaram
TXN112064,Kesar Peda,2024-07-02,08:22:21,Morning,1268.28,Malleswaram
TXN112065,Samosa,2025-07-01,16:00:23,Afternoon,74.51,Electronic City
TXN112066,Dharwad Peda,2025-03-19,14:16:13,Afternoon,1149.59,Indiranagar
TXN112067,Samosa,2024-01-16,11:12:58,Morning,41.2,Malleswaram
TXN112068,Rasgulla,2025-01-17,12:29:07,Afternoon,29.75,HSR Layout
TXN112069,Chiroti,2025-01-07,18:44:09,Evening,268.2,Indiranagar
TXN112070,Laddoo (Boondi),2025-07-15,21:01:25,Evening,647.51,Malleswaram
TXN112071,Chiroti,2025-04-11,18:43:14,Evening,392.96,Jayanagar
TXN112072,Rasgulla,2024-03-10,08:23:27,Morning,33.42,Jayanagar
TXN112073,Samosa,2024-12-16,08:26:18,Morning,75.95,Vijayanagar
TXN112074,Laddoo (Boondi),2024-12-15,11:48:20,Morning,622.15,Koramangala
TXN112075,Kaju Katli,2024-03-22,12:31:19,Afternoon,531.96,Vijayanagar
TXN112076,Kaju Katli,2024-04-28,13:55:56,Afternoon,2064.18,Malleswaram
TXN112077,Halwa (Assorted),2024-06-25,19:56:10,Evening,971.85,Koramangala
TXN112078,Mysore Pak,2024-05-17,09:05:25,Morning,443.33,HSR Layout
TXN112079,Pista Roll,2024-11-24,20:23:03,Evening,898.3,Koramangala
TXN112080,Kesar Peda,2024-02-06,22:25:45,Night,821.69,Koramangala
TXN112081,Dharwad Peda,2024-10-23,22:03:03,Night,506.54,HSR Layout
TXN112082,Jalebi,2025-05-15,22:48:07,Night,289.88,Jayanagar
TXN112083,Rasgulla,2024-08-10,12:54:02,Afternoon,105.53,HSR Layout
TXN112084,Halwa (Assorted),2024-08-28,21:12:44,Evening,640.74,Malleswaram
TXN112085,Mysore Pak,2024-06-20,17:57:09,Evening,1162.11,Jayanagar
TXN112086,Sohan Papdi,2024-09-13,13:04:33,Afternoon,619.07,HSR Layout
TXN112087,Gulab Jamun,2024-12-21,10:51:55,Morning,108.04,Electronic City
TXN112088,Mysore Pak,2025-04-01,15:59:16,Afternoon,646.48,Electronic City
TXN112089,Halwa (Assorted),2024-09-24,21:04:27,Evening,451.17,Malleswaram
TXN112090,Sohan Papdi,2024-09-04,15:59:46,Afternoon,264.84,Basavanagudi
TXN112091,Mysore Pak,2024-03-28,10:49:06,Morning,1196.95,Vijayanagar
TXN112092,Halwa (Assorted),2024-07-11,14:47:43,Afternoon,999.52,Basavanagudi
TXN112093,Chiroti,2024-10-19,11:49:16,Morning,439.06,Jayanagar
TXN112094,Kesar Peda,2024-09-04,10:38:07,Morning,877.54,HSR Layout
TXN112095,Gulab Jamun,2025-01-12,17:32:23,Evening,100.6,Basavanagudi
TXN112096,Dharwad Peda,2024-06-11,10:00:57,Morning,508.94,Koramangala
TXN112097,Pista Roll,2024-10-24,09:25:20,Morning,2145.34,Basavanagudi
TXN112098,Dharwad Peda,2025-01-03,19:56:44,Evening,822.02,HSR Layout
TXN112099,Badam Milk,2024-08-19,14:00:19,Afternoon,174.84,HSR Layout
TXN112100,Mysore Pak,2024-12-22,15:12:06,Afternoon,1059.01,Indiranagar
TXN112101,Dharwad Peda,2024-04-11,08:26:59,Morning,1148.71,Malleswaram
TXN112102,Chiroti,2025-03-24,19:21:37,Evening,368.35,Jayanagar
TXN112103,Laddoo (Boondi),2024-02-07,18:01:30,Evening,603.26,Malleswaram
TXN112104,Badam Milk,2024-02-09,08:07:49,Morning,140.39,RR Nagar
TXN112105,Gulab Jamun,2024-10-22,09:59:06,Morning,148.75,Koramangala
TXN112106,Sohan Papdi,2024-08-16,09:51:19,Morning,276.03,Vijayanagar
TXN112107,Rasgulla,2025-05-18,22:01:42,Night,108.35,Vijayanagar
TXN112108,Laddoo (Boondi),2024-07-06,18:13:00,Evening,889.79,HSR Layout
TXN112109,Badam Milk,2024-10-05,09:03:39,Morning,202.12,HSR Layout
TXN112110,Samosa,2024-06-26,18:57:32,Evening,57.59,RR Nagar
TXN112111,Kesar Peda,2025-04-11,09:50:31,Morning,316.28,Vijayanagar
TXN112112,Dharwad Peda,2025-02-21,09:27:46,Morning,304.23,Malleswaram
TXN112113,Laddoo (Boondi),2024-01-28,14:27:27,Afternoon,259.51,Basavanagudi
TXN112114,Pista Roll,2024-02-27,17:06:02,Evening,775.3,Indiranagar
TXN112115,Jalebi,2024-07-19,09:19:22,Morning,400.12,RR Nagar
TXN112116,Chiroti,2024-07-25,12:22:07,Afternoon,361.73,Indiranagar
TXN112117,Samosa,2024-11-30,14:05:11,Afternoon,80.69,Basavanagudi
TXN112118,Laddoo (Boondi),2024-11-28,11:43:52,Morning,353.97,Electronic City
TXN112119,Halwa (Assorted),2025-05-20,19:52:53,Evening,439.56,Jayanagar
TXN112120,Badam Milk,2025-05-28,18:06:46,Evening,76.96,Malleswaram
TXN112121,Dharwad Peda,2024-07-08,14:44:21,Afternoon,918.11,Vijayanagar
TXN112122,Sohan Papdi,2025-03-16,12:43:56,Afternoon,186.12,Jayanagar
TXN112123,Kesar Peda,2024-02-12,12:14:34,Afternoon,687.2,HSR Layout
TXN112124,Kaju Katli,2025-01-06,18:26:00,Evening,1437.05,Vijayanagar
TXN112125,Badam Milk,2024-12-22,17:00:41,Evening,138.57,Electronic City
TXN112126,Sohan Papdi,2024-01-30,21:56:35,Evening,424.36,Koramangala
TXN112127,Kaju Katli,2025-04-01,16:20:27,Afternoon,1647.77,Koramangala
TXN112128,Kesar Peda,2025-03-30,17:08:21,Evening,1006.15,Basavanagudi
TXN112129,Rasgulla,2024-01-18,21:32:12,Evening,83.0,Malleswaram
TXN112130,Gulab Jamun,2024-02-10,22:14:57,Night,128.71,Koramangala
TXN112131,Badam Milk,2024-08-01,14:18:31,Afternoon,122.63,Jayanagar
TXN112132,Rasgulla,2024-09-28,14:09:33,Afternoon,101.1,HSR Layout
TXN112133,Badam Milk,2024-04-04,15:07:25,Afternoon,49.58,Electronic City
TXN112134,Chiroti,2024-03-20,09:27:28,Morning,176.11,Koramangala
TXN112135,Kaju Katli,2024-05-17,16:54:35,Afternoon,1695.11,Jayanagar
TXN112136,Sohan Papdi,2024-07-13,16:29:39,Afternoon,544.63,HSR Layout
TXN112137,Kesar Peda,2024-11-04,17:43:54,Evening,574.48,RR Nagar
TXN112138,Mysore Pak,2024-08-31,15:52:49,Afternoon,1052.18,Malleswaram
TXN112139,Samosa,2024-12-20,21:51:14,Evening,23.7,RR Nagar
TXN112140,Rasgulla,2025-02-04,17:02:04,Evening,42.6,Koramangala
TXN112141,Dharwad Peda,2024-03-25,14:35:47,Afternoon,972.18,Jayanagar
TXN112142,Laddoo (Boondi),2024-08-12,22:46:20,Night,514.01,Indiranagar
TXN112143,Dharwad Peda,2024-03-16,10:10:47,Morning,583.14,Indiranagar
TXN112144,Mysore Pak,2024-12-07,20:58:42,Evening,691.34,HSR Layout
TXN112145,Badam Milk,2025-03-17,20:54:30,Evening,94.24,Malleswaram
TXN112146,Badam Milk,2024-07-17,13:35:39,Afternoon,229.05,Jayanagar
TXN112147,Kaju Katli,2024-10-17,10:59:58,Morning,1211.66,Indiranagar
TXN112148,Jalebi,2024-06-11,18:15:09,Evening,234.08,Malleswaram
TXN112149,Gulab Jamun,2024-03-24,20:35:15,Evening,127.14,Vijayanagar
TXN112150,Jalebi,2024-08-19,19:52:16,Evening,156.85,Vijayanagar
TXN112151,Jalebi,2024-11-23,11:53:18,Morning,537.9,Indiranagar
TXN112152,Kaju Katli,2024-02-16,12:09:19,Afternoon,522.5,HSR Layout
TXN112153,Gulab Jamun,2025-01-12,09:14:04,Morning,55.84,Indiranagar
TXN112154,Gulab Jamun,2024-07-14,09:33:23,Morning,27.41,Koramangala
TXN112155,Dharwad Peda,2025-01-07,08:28:01,Morning,1183.86,RR Nagar
TXN112156,Chiroti,2024-10-01,11:04:41,Morning,174.79,Koramangala
TXN112157,Dharwad Peda,2025-05-15,12:46:13,Afternoon,519.21,Basavanagudi
TXN112158,Halwa (Assorted),2024-09-22,11:52:41,Morning,784.71,Vijayanagar
TXN112159,Kesar Peda,2024-06-12,20:05:46,Evening,1074.67,Electronic City
TXN112160,Gulab Jamun,2025-03-31,20:46:34,Evening,61.45,Malleswaram
TXN112161,Dharwad Peda,2025-05-13,15:20:25,Afternoon,852.26,RR Nagar
TXN112162,Milk Burfi,2024-11-23,18:27:03,Evening,540.03,Electronic City
TXN112163,Chiroti,2025-02-15,12:22:22,Afternoon,350.97,Malleswaram
TXN112164,Dharwad Peda,2025-04-24,16:11:31,Afternoon,1244.87,RR Nagar
TXN112165,Kesar Peda,2024-04-16,09:29:19,Morning,1432.92,Electronic City
TXN112166,Kaju Katli,2025-06-14,22:30:54,Night,2021.83,Koramangala
TXN112167,Chiroti,2025-07-05,13:12:13,Afternoon,227.95,RR Nagar
TXN112168,Jalebi,2025-03-24,10:03:17,Morning,527.09,Indiranagar
TXN112169,Dharwad Peda,2025-06-07,11:03:21,Morning,1218.67,Basavanagudi
TXN112170,Halwa (Assorted),2025-01-09,19:21:56,Evening,531.79,Basavanagudi
TXN112171,Milk Burfi,2024-02-25,13:41:41,Afternoon,585.76,Koramangala
TXN112172,Gulab Jamun,2025-02-26,22:25:10,Night,124.97,Koramangala
TXN112173,Rasgulla,2025-01-28,10:52:58,Morning,93.55,RR Nagar
TXN112174,Kaju Katli,2024-07-24,12:27:42,Afternoon,468.73,Electronic City
TXN112175,Kesar Peda,2025-06-12,08:06:38,Morning,606.16,Basavanagudi
TXN112176,Laddoo (Boondi),2024-01-26,08:15:25,Morning,705.4,Indiranagar
TXN112177,Gulab Jamun,2024-11-20,08:34:49,Morning,34.97,Vijayanagar
TXN112178,Pista Roll,2024-02-24,11:18:23,Morning,1069.29,Koramangala
TXN112179,Milk Burfi,2025-01-03,13:11:26,Afternoon,359.09,Vijayanagar
TXN112180,Jalebi,2024-01-30,11:14:02,Morning,566.67,Koramangala
TXN112181,Chiroti,2024-06-17,15:58:03,Afternoon,96.98,Basavanagudi
TXN112182,Sohan Papdi,2024-10-21,10:25:39,Morning,675.41,Koramangala
TXN112183,Badam Milk,2024-08-07,13:55:20,Afternoon,222.41,HSR Layout
TXN112184,Chiroti,2024-03-10,12:08:51,Afternoon,447.21,Koramangala
TXN112185,Gulab Jamun,2024-08-24,15:50:26,Afternoon,37.98,Electronic City
TXN112186,Pista Roll,2025-01-24,14:35:57,Afternoon,506.51,Vijayanagar
TXN112187,Mysore Pak,2024-09-24,09:38:24,Morning,380.46,Electronic City
TXN112188,Halwa (Assorted),2024-07-11,18:39:43,Evening,452.28,Basavanagudi
TXN112189,Pista Roll,2024-05-11,13:06:33,Afternoon,970.71,Indiranagar
TXN112190,Sohan Papdi,2024-03-10,10:11:19,Morning,652.2,Koramangala
TXN112191,Kaju Katli,2024-05-13,15:30:59,Afternoon,1164.94,RR Nagar
TXN112192,Chiroti,2024-12-21,15:51:46,Afternoon,243.07,Electronic City
TXN112193,Milk Burfi,2024-05-21,16:03:00,Afternoon,700.39,Electronic City
TXN112194,Mysore Pak,2025-04-04,12:40:55,Afternoon,1009.04,HSR Layout
TXN112195,Laddoo (Boondi),2024-02-15,09:23:56,Morning,644.64,RR Nagar
TXN112196,Milk Burfi,2025-01-26,17:19:22,Evening,816.67,Jayanagar
TXN112197,Samosa,2024-10-01,16:08:44,Afternoon,39.38,Koramangala
TXN112198,Kesar Peda,2024-11-14,19:14:18,Evening,1048.5,Electronic City
TXN112199,Chiroti,2025-05-15,12:50:40,Afternoon,216.27,Electronic City
TXN112200,Kesar Peda,2024-05-25,09:18:09,Morning,676.72,RR Nagar
TXN112201,Rasgulla,2024-02-13,17:17:40,Evening,133.3,RR Nagar
TXN112202,Kaju Katli,2024-10-26,14:43:53,Afternoon,1709.68,Koramangala
TXN112203,Laddoo (Boondi),2024-02-05,09:16:21,Morning,590.65,HSR Layout
TXN112204,Laddoo (Boondi),2024-07-03,12:33:22,Afternoon,441.65,Vijayanagar
TXN112205,Laddoo (Boondi),2025-06-30,12:15:16,Afternoon,524.85,Basavanagudi
TXN112206,Pista Roll,2024-07-30,21:27:31,Evening,1531.02,Vijayanagar
TXN112207,Jalebi,2024-07-18,09:35:37,Morning,659.06,Basavanagudi
TXN112208,Laddoo (Boondi),2024-10-31,14:14:02,Afternoon,371.4,Indiranagar
TXN112209,Rasgulla,2024-04-15,12:50:04,Afternoon,91.56,Basavanagudi
TXN112210,Sohan Papdi,2024-03-09,19:06:29,Evening,513.48,Koramangala
TXN112211,Halwa (Assorted),2024-10-04,21:28:56,Evening,351.26,RR Nagar
TXN112212,Badam Milk,2024-09-22,17:41:03,Evening,165.01,Indiranagar
TXN112213,Halwa (Assorted),2025-01-03,10:55:03,Morning,203.58,Indiranagar
TXN112214,Kaju Katli,2024-04-20,18:10:08,Evening,2394.43,Koramangala
TXN112215,Halwa (Assorted),2024-12-18,18:10:55,Evening,978.8,Indiranagar
TXN112216,Badam Milk,2025-05-09,19:33:52,Evening,73.95,Basavanagudi
TXN112217,Kesar Peda,2024-05-12,11:48:50,Morning,1019.03,Vijayanagar
TXN112218,Badam Milk,2024-11-19,18:30:09,Evening,122.26,Indiranagar
TXN112219,Samosa,2024-02-04,10:39:51,Morning,69.0,RR Nagar
TXN112220,Kaju Katli,2025-02-12,18:23:35,Evening,635.67,Malleswaram
TXN112221,Jalebi,2024-12-30,18:52:49,Evening,466.66,RR Nagar
TXN112222,Samosa,2025-06-14,22:17:11,Night,32.74,Indiranagar
TXN112223,Samosa,2024-10-12,20:55:12,Evening,66.4,HSR Layout
TXN112224,Sohan Papdi,2025-01-11,22:41:29,Night,540.06,Malleswaram
TXN112225,Samosa,2024-07-07,20:09:56,Evening,61.24,Basavanagudi
TXN112226,Rasgulla,2024-10-01,22:38:50,Night,54.4,Vijayanagar
TXN112227,Rasgulla,2024-07-26,14:32:18,Afternoon,129.66,Malleswaram
TXN112228,Samosa,2024-07-09,12:57:03,Afternoon,60.07,HSR Layout
TXN112229,Pista Roll,2024-01-17,14:45:25,Afternoon,582.58,HSR Layout
TXN112230,Kaju Katli,2024-08-13,10:18:16,Morning,2243.61,Indiranagar
TXN112231,Pista Roll,2025-01-05,13:40:23,Afternoon,1276.31,Vijayanagar
TXN112232,Dharwad Peda,2025-07-11,19:45:02,Evening,1346.38,Basavanagudi
TXN112233,Chiroti,2024-06-08,12:50:09,Afternoon,172.56,RR Nagar
TXN112234,Halwa (Assorted),2024-07-13,19:19:27,Evening,1031.66,RR Nagar
TXN112235,Kesar Peda,2024-04-26,16:15:44,Afternoon,1143.28,Basavanagudi
TXN112236,Rasgulla,2025-02-01,12:18:36,Afternoon,98.22,Koramangala
TXN112237,Pista Roll,2024-12-15,12:46:50,Afternoon,1962.22,Basavanagudi
TXN112238,Pista Roll,2024-02-23,20:47:52,Evening,1536.31,HSR Layout
TXN112239,Mysore Pak,2024-09-02,22:43:50,Night,696.7,Jayanagar
TXN112240,Sohan Papdi,2025-04-24,12:19:22,Afternoon,285.29,HSR Layout
TXN112241,Mysore Pak,2024-11-22,18:36:18,Evening,1055.15,Jayanagar
TXN112242,Gulab Jamun,2024-03-31,12:00:23,Afternoon,139.23,HSR Layout
TXN112243,Gulab Jamun,2024-02-18,18:47:29,Evening,142.8,HSR Layout
TXN112244,Sohan Papdi,2025-07-01,16:51:13,Afternoon,520.39,Indiranagar
TXN112245,Kaju Katli,2024-07-03,15:04:49,Afternoon,750.98,RR Nagar
TXN112246,Kesar Peda,2025-03-31,22:15:21,Night,889.49,HSR Layout
TXN112247,Rasgulla,2024-12-30,18:21:22,Evening,103.67,RR Nagar
TXN112248,Rasgulla,2024-10-30,08:09:25,Morning,50.71,Basavanagudi
TXN112249,Milk Burfi,2024-02-06,10:58:28,Morning,1103.78,Jayanagar
TXN112250,Rasgulla,2024-05-04,17:13:25,Evening,101.02,Electronic City
TXN112251,Halwa (Assorted),2025-04-01,22:34:43,Night,559.54,Malleswaram
TXN112252,Badam Milk,2025-05-24,10:52:19,Morning,141.64,Koramangala
TXN112253,Gulab Jamun,2024-01-28,14:58:58,Afternoon,122.06,Basavanagudi
TXN112254,Badam Milk,2024-09-22,18:38:28,Evening,119.38,Koramangala
TXN112255,Badam Milk,2024-07-21,09:05:51,Morning,165.07,HSR Layout
TXN112256,Jalebi,2025-05-26,14:42:54,Afternoon,147.57,Electronic City
TXN112257,Sohan Papdi,2024-10-07,16:33:11,Afternoon,383.93,Vijayanagar
TXN112258,Milk Burfi,2024-10-09,18:08:45,Evening,302.0,Malleswaram
TXN112259,Kesar Peda,2024-06-12,18:07:49,Evening,912.7,Basavanagudi
TXN112260,Sohan Papdi,2024-11-14,17:27:10,Evening,383.23,Koramangala
TXN112261,Sohan Papdi,2025-04-14,22:11:06,Night,592.58,HSR Layout
TXN112262,Pista Roll,2025-06-27,22:01:47,Night,963.37,Indiranagar
TXN112263,Milk Burfi,2024-11-25,19:09:46,Evening,988.26,RR Nagar
TXN112264,Laddoo (Boondi),2024-10-02,20:26:46,Evening,186.76,HSR Layout
TXN112265,Chiroti,2024-01-26,14:24:12,Afternoon,97.29,Malleswaram
TXN112266,Laddoo (Boondi),2025-01-19,11:47:07,Morning,532.81,Jayanagar
TXN112267,Chiroti,2024-06-21,10:07:50,Morning,96.66,Electronic City
TXN112268,Gulab Jamun,2024-05-20,14:43:24,Afternoon,71.33,HSR Layout
TXN112269,Chiroti,2025-04-17,18:54:42,Evening,354.64,HSR Layout
TXN112270,Sohan Papdi,2025-04-08,16:55:36,Afternoon,658.15,Basavanagudi
TXN112271,Sohan Papdi,2024-09-09,19:57:29,Evening,412.07,Vijayanagar
TXN112272,Dharwad Peda,2025-07-05,15:48:00,Afternoon,737.78,Indiranagar
TXN112273,Gulab Jamun,2025-05-27,15:38:54,Afternoon,28.1,Malleswaram
TXN112274,Jalebi,2024-11-07,10:48:31,Morning,568.73,Electronic City
TXN112275,Chiroti,2024-07-20,09:26:53,Morning,246.03,Vijayanagar
TXN112276,Kesar Peda,2024-11-01,17:57:28,Evening,1203.89,Basavanagudi
TXN112277,Jalebi,2024-12-11,15:38:09,Afternoon,152.1,Basavanagudi
TXN112278,Kaju Katli,2025-06-14,16:57:45,Afternoon,2128.42,Basavanagudi
TXN112279,Kaju Katli,2024-08-19,12:30:28,Afternoon,1138.75,Electronic City
TXN112280,Laddoo (Boondi),2024-05-30,20:32:49,Evening,768.95,Basavanagudi
TXN112281,Rasgulla,2024-10-19,11:53:59,Morning,133.55,Malleswaram
TXN112282,Kaju Katli,2024-12-30,09:09:32,Morning,1737.59,Electronic City
TXN112283,Rasgulla,2024-05-24,12:30:24,Afternoon,39.02,Vijayanagar
TXN112284,Samosa,2024-05-31,16:35:19,Afternoon,32.91,Electronic City
TXN112285,Badam Milk,2024-09-02,08:43:52,Morning,199.66,Jayanagar
TXN112286,Milk Burfi,2024-09-29,08:13:20,Morning,1139.55,Basavanagudi
TXN112287,Laddoo (Boondi),2025-07-06,22:02:19,Night,530.84,Indiranagar
TXN112288,Halwa (Assorted),2025-04-02,13:09:41,Afternoon,1046.61,HSR Layout
TXN112289,Samosa,2024-11-25,15:55:31,Afternoon,75.37,Electronic City
TXN112290,Kaju Katli,2024-09-06,09:06:35,Morning,859.09,Electronic City
TXN112291,Kesar Peda,2025-03-12,15:43:44,Afternoon,1209.39,Electronic City
TXN112292,Jalebi,2024-08-31,17:58:43,Evening,539.23,HSR Layout
