item_name,date,time,period,purchase_cost,branch_location
Samosa,2025-05-07,13:53:22,Afternoon,79.64,Vijayanagar
Halwa (Assorted),2024-02-25,13:54:14,Afternoon,370.52,RR Nagar
Chiroti,2024-07-02,18:53:29,Evening,164.65,Electronic City
Laddoo (Boondi),2024-04-11,09:20:37,Morning,856.53,Malleswaram
Dharwad Peda,2024-12-12,09:37:39,Morning,439.2,Vijayanagar
Badam Milk,2024-10-31,20:02:50,Evening,220.9,Indiranagar
Kaju Katli,2024-04-20,14:05:28,Afternoon,1479.69,Electronic City
Jalebi,2024-11-17,08:39:38,Morning,477.27,Indiranagar
Jalebi,2024-03-19,14:28:19,Afternoon,746.48,HSR Layout
Jalebi,2024-08-14,09:32:56,Morning,223.23,RR Nagar
Kaju Katli,2024-03-03,14:16:17,Afternoon,2052.27,Jayanagar
Chiroti,2025-06-21,21:13:20,Evening,140.18,Electronic City
Chiroti,2024-05-24,16:06:37,Afternoon,404.21,Electronic City
Milk Burfi,2024-06-30,22:58:20,Night,557.21,Jayanagar
Pista Roll,2025-05-17,12:12:43,Afternoon,440.77,Koramangala
Gulab Jamun,2025-05-29,11:52:35,Morning,49.22,Koramangala
Kesar Peda,2024-05-25,19:39:29,Evening,1087.79,RR Nagar
Laddoo (Boondi),2024-08-09,11:07:33,Morning,554.4,Vijayanagar
Gulab Jamun,2025-05-02,08:22:19,Morning,25.67,Vijayanagar
Mysore Pak,2025-01-23,13:58:41,Afternoon,366.88,Koramangala
Laddoo (Boondi),2024-04-20,11:49:11,Morning,207.53,Jayanagar
Mysore Pak,2024-05-20,14:03:11,Afternoon,282.42,Electronic City
Halwa (Assorted),2024-08-24,21:03:35,Evening,343.24,Electronic City
Rasgulla,2024-03-19,13:07:15,Afternoon,148.5,Vijayanagar
Jalebi,2024-07-10,09:55:58,Morning,141.29,Vijayanagar
Halwa (Assorted),2025-05-22,22:20:36,Night,986.16,Basavanagudi
Mysore Pak,2025-01-19,17:00:10,Evening,664.45,Basavanagudi
Milk Burfi,2025-03-11,17:48:26,Evening,403.99,Indiranagar
Halwa (Assorted),2024-10-26,22:27:46,Night,905.82,Electronic City
Gulab Jamun,2025-01-04,22:04:37,Night,126.27,RR Nagar
Dharwad Peda,2025-03-01,20:36:12,Evening,1026.8,Jayanagar
Sohan Papdi,2024-06-28,19:21:18,Evening,457.45,Basavanagudi
Kesar Peda,2025-03-14,22:08:06,Night,656.68,Electronic City
Sohan Papdi,2024-03-22,20:03:19,Evening,396.72,Electronic City
Jalebi,2024-04-14,17:30:34,Evening,628.95,Jayanagar
Mysore Pak,2025-01-02,10:02:34,Morning,627.83,RR Nagar
Samosa,2025-01-06,14:46:52,Afternoon,51.56,Malleswaram
Milk Burfi,2024-08-31,17:17:12,Evening,1106.11,Jayanagar
Pista Roll,2025-07-12,13:00:28,Afternoon,1090.12,RR Nagar
Jalebi,2024-07-29,11:51:17,Morning,535.39,Electronic City
Sohan Papdi,2025-07-07,10:38:13,Morning,564.24,Basavanagudi
Dharwad Peda,2025-01-17,22:03:55,Night,322.76,Electronic City
Samosa,2025-03-25,15:31:54,Afternoon,50.91,Indiranagar
Badam Milk,2024-03-20,10:01:31,Morning,213.67,Koramangala
Mysore Pak,2025-05-01,22:18:13,Night,392.95,Vijayanagar
Halwa (Assorted),2024-09-12,09:48:33,Morning,869.45,Basavanagudi
Kaju Katli,2025-01-24,17:32:04,Evening,1349.94,Indiranagar
Kaju Katli,2024-06-02,12:28:05,Afternoon,1892.18,Basavanagudi
Kaju Katli,2024-03-09,13:25:39,Afternoon,2389.61,Jayanagar
Laddoo (Boondi),2024-07-20,10:41:14,Morning,528.18,RR Nagar
Badam Milk,2024-11-03,18:53:56,Evening,99.75,Electronic City
Chiroti,2024-09-10,22:42:02,Night,323.22,Vijayanagar
Laddoo (Boondi),2025-04-21,17:45:12,Evening,254.03,Indiranagar
Chiroti,2024-06-16,11:07:42,Morning,320.72,Jayanagar
Halwa (Assorted),2025-06-08,14:03:57,Afternoon,587.76,Indiranagar
Kaju Katli,2025-01-11,20:03:51,Evening,443.28,Basavanagudi
Halwa (Assorted),2025-07-14,14:26:46,Afternoon,694.68,Basavanagudi
Kesar Peda,2024-09-24,09:50:00,Morning,1417.79,Malleswaram
Kesar Peda,2024-01-25,19:47:42,Evening,285.91,RR Nagar
Sohan Papdi,2024-04-08,10:51:25,Morning,502.85,RR Nagar
Jalebi,2024-10-05,09:03:34,Morning,557.15,Jayanagar
Pista Roll,2024-11-23,11:53:45,Morning,610.0,Indiranagar
Jalebi,2024-08-03,12:17:48,Afternoon,459.32,Basavanagudi
Badam Milk,2024-10-10,13:24:26,Afternoon,65.61,Koramangala
Jalebi,2025-03-27,16:50:50,Afternoon,448.67,Basavanagudi
Pista Roll,2025-04-10,18:51:34,Evening,2042.75,Indiranagar
Gulab Jamun,2024-07-07,16:05:27,Afternoon,72.55,RR Nagar
Halwa (Assorted),2024-07-12,19:57:45,Evening,940.62,RR Nagar
Kesar Peda,2024-07-02,14:45:55,Afternoon,920.2,RR Nagar
Sohan Papdi,2024-07-15,15:22:35,Afternoon,413.58,RR Nagar
Badam Milk,2024-10-15,19:03:15,Evening,230.02,Malleswaram
Dharwad Peda,2024-03-11,17:04:37,Evening,340.28,Jayanagar
Pista Roll,2024-03-25,09:20:27,Morning,1118.4,Electronic City
Dharwad Peda,2025-05-17,22:04:05,Night,748.35,Malleswaram
Samosa,2024-08-24,15:27:05,Afternoon,76.34,Malleswaram
Milk Burfi,2024-01-18,22:03:10,Night,239.18,Vijayanagar
Badam Milk,2024-01-18,11:11:08,Morning,186.85,Malleswaram
Laddoo (Boondi),2024-06-12,18:58:03,Evening,188.2,HSR Layout
Halwa (Assorted),2025-05-03,16:48:32,Afternoon,986.68,Malleswaram
Gulab Jamun,2024-04-13,08:52:38,Morning,149.0,Vijayanagar
Kaju Katli,2025-02-01,20:59:23,Evening,2347.28,Basavanagudi
Kaju Katli,2025-04-16,20:17:27,Evening,1232.87,Jayanagar
Sohan Papdi,2025-01-27,15:34:27,Afternoon,323.87,Jayanagar
Kesar Peda,2024-04-05,14:55:31,Afternoon,756.86,HSR Layout
Kesar Peda,2025-04-09,22:28:38,Night,827.09,Koramangala
Milk Burfi,2024-06-23,13:55:36,Afternoon,933.35,Malleswaram
Sohan Papdi,2024-02-12,17:08:07,Evening,825.33,Vijayanagar
Rasgulla,2024-10-15,20:25:46,Evening,128.63,HSR Layout
Laddoo (Boondi),2024-05-30,18:19:49,Evening,742.19,Vijayanagar
Halwa (Assorted),2024-07-08,12:39:29,Afternoon,264.64,Electronic City
Dharwad Peda,2025-05-03,14:16:04,Afternoon,730.66,Basavanagudi
Milk Burfi,2024-03-30,17:43:02,Evening,276.57,Indiranagar
Milk Burfi,2025-05-16,08:46:07,Morning,449.86,Vijayanagar
Kesar Peda,2025-02-15,22:02:30,Night,477.18,Basavanagudi
Sohan Papdi,2024-03-12,12:13:12,Afternoon,184.03,Vijayanagar
Rasgulla,2025-03-23,18:32:30,Evening,151.63,Jayanagar
Milk Burfi,2024-02-14,20:39:24,Evening,509.3,Basavanagudi
Pista Roll,2024-07-19,16:22:46,Afternoon,1195.16,Jayanagar
Dharwad Peda,2025-05-14,08:55:36,Morning,883.99,Malleswaram
Samosa,2025-05-06,16:38:47,Afternoon,51.27,Jayanagar
Halwa (Assorted),2024-05-10,12:34:10,Afternoon,273.22,Jayanagar
Kesar Peda,2025-01-14,14:13:58,Afternoon,968.15,Koramangala
Kaju Katli,2024-05-01,19:08:44,Evening,1343.28,Electronic City
Jalebi,2024-05-07,11:08:32,Morning,181.36,Jayanagar
Jalebi,2025-03-04,12:40:51,Afternoon,425.03,Jayanagar
Rasgulla,2024-11-10,11:06:51,Morning,123.14,Electronic City
Chiroti,2024-11-15,20:12:56,Evening,165.24,RR Nagar
Mysore Pak,2024-07-17,15:13:55,Afternoon,963.0,Electronic City
Badam Milk,2024-12-28,14:06:05,Afternoon,146.54,Jayanagar
Halwa (Assorted),2025-03-21,18:53:36,Evening,750.07,Malleswaram
Mysore Pak,2024-12-08,20:19:14,Evening,621.77,Vijayanagar
Rasgulla,2024-07-29,22:39:04,Night,130.4,Indiranagar
Halwa (Assorted),2024-02-01,15:12:11,Afternoon,698.7,Jayanagar
Rasgulla,2025-07-01,08:21:06,Morning,63.39,Electronic City
Pista Roll,2025-04-06,22:07:37,Night,1581.17,Jayanagar
Sohan Papdi,2024-07-09,15:04:00,Afternoon,664.34,HSR Layout
Sohan Papdi,2024-01-31,08:26:27,Morning,519.35,Jayanagar
Samosa,2024-08-23,20:35:15,Evening,57.92,Koramangala
Gulab Jamun,2024-12-10,22:57:23,Night,125.85,Koramangala
Dharwad Peda,2024-09-21,10:44:15,Morning,446.79,Vijayanagar
Milk Burfi,2024-06-06,16:07:39,Afternoon,988.0,RR Nagar
Rasgulla,2025-06-04,09:56:00,Morning,149.86,Koramangala
Sohan Papdi,2025-07-05,19:56:41,Evening,443.4,Indiranagar
Dharwad Peda,2025-01-02,16:53:49,Afternoon,1225.88,RR Nagar
Kaju Katli,2025-03-22,08:53:05,Morning,400.21,Basavanagudi
Sohan Papdi,2025-03-29,19:01:15,Evening,769.18,Vijayanagar
Gulab Jamun,2024-07-18,10:47:18,Morning,75.39,Basavanagudi
Samosa,2024-08-01,13:35:14,Afternoon,70.57,RR Nagar
Gulab Jamun,2025-06-23,10:13:30,Morning,75.9,RR Nagar
Milk Burfi,2024-10-05,13:36:35,Afternoon,844.1,Jayanagar
Kesar Peda,2024-12-10,11:41:49,Morning,713.1,Indiranagar
Chiroti,2024-07-06,12:13:42,Afternoon,237.65,HSR Layout
Pista Roll,2024-04-13,15:39:53,Afternoon,1740.13,Malleswaram
Dharwad Peda,2024-04-02,22:19:20,Night,670.02,RR Nagar
Mysore Pak,2024-10-26,21:42:00,Evening,1081.88,HSR Layout
Chiroti,2024-05-04,10:20:47,Morning,348.6,Basavanagudi
Gulab Jamun,2024-08-04,22:16:01,Night,102.3,Malleswaram
Dharwad Peda,2024-08-23,22:11:04,Night,980.25,RR Nagar
Kaju Katli,2024-03-12,09:05:56,Morning,1283.65,RR Nagar
Laddoo (Boondi),2024-04-21,13:10:38,Afternoon,295.61,Vijayanagar
Kesar Peda,2025-03-04,17:37:09,Evening,1257.49,Basavanagudi
Pista Roll,2024-10-07,16:14:21,Afternoon,894.16,HSR Layout
Gulab Jamun,2024-03-05,11:14:57,Morning,107.88,Vijayanagar
Badam Milk,2025-06-14,18:21:02,Evening,61.48,Malleswaram
Jalebi,2025-05-24,20:53:22,Evening,529.22,HSR Layout
Jalebi,2024-06-16,18:30:42,Evening,188.32,Indiranagar
Kaju Katli,2024-11-19,10:13:51,Morning,447.97,Vijayanagar
Badam Milk,2024-11-16,08:15:35,Morning,179.92,HSR Layout
Badam Milk,2024-09-02,16:07:56,Afternoon,189.21,HSR Layout
Kesar Peda,2025-01-30,13:34:15,Afternoon,627.26,Basavanagudi
Dharwad Peda,2024-01-31,21:14:57,Evening,276.97,Koramangala
Milk Burfi,2024-01-24,22:52:21,Night,495.04,Jayanagar
Rasgulla,2024-09-07,17:31:22,Evening,81.97,Vijayanagar
Kesar Peda,2024-12-01,14:35:33,Afternoon,1013.46,Basavanagudi
Samosa,2025-06-08,14:02:49,Afternoon,57.2,Electronic City
Kesar Peda,2025-02-14,20:29:22,Evening,285.32,Koramangala
Mysore Pak,2024-02-01,22:27:25,Night,466.69,Indiranagar
Gulab Jamun,2024-10-20,22:13:21,Night,96.19,HSR Layout
Rasgulla,2025-01-12,16:37:54,Afternoon,117.49,Basavanagudi
Samosa,2024-04-21,22:05:53,Night,23.38,Indiranagar
Chiroti,2024-07-19,14:24:13,Afternoon,390.53,RR Nagar
Rasgulla,2024-04-19,20:39:40,Evening,30.01,RR Nagar
Laddoo (Boondi),2024-02-28,10:54:06,Morning,370.93,Jayanagar
Gulab Jamun,2024-04-29,11:29:30,Morning,53.44,Vijayanagar
Mysore Pak,2025-07-06,15:56:03,Afternoon,365.8,Malleswaram
Samosa,2025-01-10,13:15:43,Afternoon,49.78,Vijayanagar
Samosa,2024-12-02,22:07:42,Night,89.37,Basavanagudi
Mysore Pak,2025-02-22,12:48:39,Afternoon,977.36,RR Nagar
Jalebi,2024-01-29,10:04:52,Morning,569.35,Basavanagudi
Kesar Peda,2024-07-04,21:31:13,Evening,1269.27,RR Nagar
Halwa (Assorted),2024-12-25,09:11:23,Morning,235.74,Basavanagudi
Rasgulla,2024-01-22,19:19:58,Evening,124.5,Indiranagar
Rasgulla,2025-07-08,19:05:48,Evening,126.97,Basavanagudi
Jalebi,2024-05-11,18:13:15,Evening,368.3,Vijayanagar
Halwa (Assorted),2024-03-09,15:51:02,Afternoon,977.62,Jayanagar
Pista Roll,2024-05-14,12:11:24,Afternoon,393.38,Vijayanagar
Halwa (Assorted),2024-02-11,12:24:10,Afternoon,595.7,RR Nagar
Kesar Peda,2025-06-29,11:41:29,Morning,1246.68,Malleswaram
Badam Milk,2025-02-21,08:00:42,Morning,127.71,Basavanagudi
Halwa (Assorted),2024-07-24,20:44:27,Evening,825.46,Basavanagudi
Gulab Jamun,2024-04-05,19:32:26,Evening,105.54,Indiranagar
Pista Roll,2024-09-09,09:25:04,Morning,2131.6,Malleswaram
Milk Burfi,2024-11-11,10:04:22,Morning,363.34,RR Nagar
Milk Burfi,2024-07-12,12:11:41,Afternoon,478.82,Koramangala
Jalebi,2025-01-22,14:24:42,Afternoon,553.1,Electronic City
Milk Burfi,2024-08-17,12:28:53,Afternoon,580.52,Jayanagar
Kaju Katli,2024-12-09,11:53:38,Morning,1922.66,Basavanagudi
Badam Milk,2024-09-30,18:15:30,Evening,116.47,Basavanagudi
Mysore Pak,2024-08-18,08:19:39,Morning,630.75,Koramangala
Sohan Papdi,2024-06-01,12:03:08,Afternoon,440.69,Malleswaram
Kaju Katli,2025-04-01,11:24:31,Morning,1106.35,RR Nagar
Pista Roll,2024-02-21,11:22:22,Morning,1368.43,Koramangala
Kesar Peda,2025-03-08,20:31:23,Evening,951.26,Indiranagar
Sohan Papdi,2024-12-20,12:20:36,Afternoon,290.07,Koramangala
Badam Milk,2025-07-16,22:45:59,Night,187.19,RR Nagar
Mysore Pak,2024-06-27,11:29:41,Morning,588.71,Jayanagar
Laddoo (Boondi),2025-05-05,12:12:36,Afternoon,659.3,Jayanagar
Badam Milk,2024-07-29,16:54:14,Afternoon,60.45,Malleswaram
Laddoo (Boondi),2024-02-12,22:02:24,Night,400.75,HSR Layout
Kaju Katli,2024-10-05,18:46:50,Evening,766.41,Vijayanagar
Rasgulla,2025-06-24,16:56:31,Afternoon,158.24,Koramangala
Milk Burfi,2024-06-12,13:44:06,Afternoon,1068.87,HSR Layout
Kaju Katli,2024-07-24,16:33:15,Afternoon,1318.69,RR Nagar
Laddoo (Boondi),2024-11-24,10:31:39,Morning,477.36,RR Nagar
Mysore Pak,2024-10-18,11:52:16,Morning,935.07,Jayanagar
Sohan Papdi,2024-11-19,14:55:30,Afternoon,269.63,Koramangala
Dharwad Peda,2024-06-02,14:47:52,Afternoon,1012.55,Vijayanagar
Rasgulla,2024-11-30,17:34:52,Evening,141.27,RR Nagar
Dharwad Peda,2024-04-21,09:52:20,Morning,708.82,Electronic City
Dharwad Peda,2024-05-26,08:47:41,Morning,663.25,Jayanagar
Badam Milk,2025-05-18,16:59:03,Afternoon,185.52,Vijayanagar
Pista Roll,2025-06-08,18:23:53,Evening,2085.56,Basavanagudi
Milk Burfi,2025-05-16,20:32:56,Evening,264.07,Vijayanagar
Halwa (Assorted),2024-07-25,13:58:58,Afternoon,788.77,Malleswaram
Milk Burfi,2024-08-26,16:46:10,Afternoon,301.01,Indiranagar
Mysore Pak,2025-05-23,18:52:30,Evening,587.34,Basavanagudi
Chiroti,2025-05-04,10:18:37,Morning,447.97,Malleswaram
Kaju Katli,2024-10-14,21:41:24,Evening,501.16,Vijayanagar
Milk Burfi,2024-07-05,11:46:42,Morning,413.36,Koramangala
Dharwad Peda,2024-06-25,13:52:21,Afternoon,275.35,Basavanagudi
Jalebi,2025-01-02,16:18:46,Afternoon,508.84,Jayanagar
Chiroti,2024-09-02,16:22:13,Afternoon,329.8,Electronic City
Badam Milk,2024-02-14,20:36:14,Evening,221.48,Malleswaram
Rasgulla,2025-04-03,21:16:39,Evening,81.16,HSR Layout
Kaju Katli,2024-05-24,22:31:32,Night,809.04,Basavanagudi
Mysore Pak,2025-01-28,18:20:04,Evening,498.13,Indiranagar
Samosa,2025-03-03,22:04:04,Night,61.36,Vijayanagar
Gulab Jamun,2024-02-22,16:24:42,Afternoon,112.92,Electronic City
Jalebi,2025-02-11,18:48:03,Evening,426.19,Vijayanagar
Chiroti,2025-01-01,20:39:23,Evening,175.02,HSR Layout
Gulab Jamun,2024-02-20,15:24:03,Afternoon,72.69,Koramangala
Samosa,2024-03-20,22:09:48,Night,46.15,Malleswaram
Badam Milk,2024-03-12,17:08:23,Evening,172.41,Vijayanagar
Dharwad Peda,2024-12-31,08:16:50,Morning,1331.71,RR Nagar
Gulab Jamun,2024-11-19,10:26:11,Morning,93.26,RR Nagar
Sohan Papdi,2024-02-06,10:06:56,Morning,269.76,HSR Layout
Kesar Peda,2025-07-13,20:09:42,Evening,1465.61,Vijayanagar
Kaju Katli,2024-06-01,14:07:17,Afternoon,2345.9,Jayanagar
Halwa (Assorted),2024-03-01,21:59:39,Evening,495.8,RR Nagar
Chiroti,2025-03-03,08:27:52,Morning,139.25,Vijayanagar
Halwa (Assorted),2025-05-19,21:23:38,Evening,595.77,Vijayanagar
Dharwad Peda,2025-02-08,08:51:15,Morning,687.25,Basavanagudi
Mysore Pak,2024-04-21,14:24:22,Afternoon,340.27,Vijayanagar
Halwa (Assorted),2024-12-11,10:10:37,Morning,278.98,HSR Layout
Sohan Papdi,2024-06-29,21:07:28,Evening,150.78,Electronic City
Milk Burfi,2024-01-26,16:34:40,Afternoon,798.65,Vijayanagar
Rasgulla,2025-03-09,10:02:30,Morning,134.41,HSR Layout
Pista Roll,2025-02-25,16:44:04,Afternoon,916.98,Basavanagudi
Mysore Pak,2024-11-01,12:09:23,Afternoon,418.99,HSR Layout
Samosa,2024-02-25,14:48:20,Afternoon,68.11,Jayanagar
Rasgulla,2024-05-22,11:45:32,Morning,108.32,Jayanagar
Dharwad Peda,2024-01-23,09:28:09,Morning,715.56,Vijayanagar
Chiroti,2025-06-26,18:50:41,Evening,99.09,Koramangala
Samosa,2024-11-28,17:57:21,Evening,23.76795107105273,Malleswaram
Sohan Papdi,2024-07-19,13:14:24,Afternoon,396.35,Electronic City
Kesar Peda,2025-05-30,10:35:43,Morning,696.3,Indiranagar
Chiroti,2024-10-18,17:07:29,Evening,174.96,Koramangala
Laddoo (Boondi),2024-11-02,15:43:16,Afternoon,237.44,RR Nagar
Chiroti,2024-02-01,20:16:42,Evening,96.92,Koramangala
Kaju Katli,2025-02-14,14:45:19,Afternoon,1088.92,Jayanagar
Pista Roll,2025-02-04,15:59:38,Afternoon,452.5,Jayanagar
Laddoo (Boondi),2024-02-03,17:22:10,Evening,824.69,Koramangala
Halwa (Assorted),2025-01-06,21:14:55,Evening,675.56,Koramangala
Sohan Papdi,2024-11-13,15:30:47,Afternoon,482.7,Malleswaram
Mysore Pak,2024-10-20,16:11:36,Afternoon,318.19,HSR Layout
Milk Burfi,2024-08-26,10:58:06,Morning,244.14,Jayanagar
Halwa (Assorted),2024-08-05,16:13:33,Afternoon,317.91,Jayanagar
Pista Roll,2024-05-04,17:37:20,Evening,955.62,Basavanagudi
Samosa,2024-11-02,10:22:05,Morning,32.94,Vijayanagar
Chiroti,2025-02-18,12:34:00,Afternoon,96.51,Malleswaram
Laddoo (Boondi),2024-06-01,13:50:38,Afternoon,392.35,Basavanagudi
Rasgulla,2025-02-22,08:26:12,Morning,49.07,Indiranagar
Badam Milk,2024-08-24,22:04:46,Night,185.25,RR Nagar
Mysore Pak,2024-02-19,21:28:08,Evening,273.4,Indiranagar
Kesar Peda,2025-02-13,11:55:41,Morning,1264.44,Indiranagar
Halwa (Assorted),2024-11-03,14:31:15,Afternoon,741.64,Basavanagudi
Laddoo (Boondi),2024-04-20,19:41:19,Evening,343.58,Malleswaram
Kaju Katli,2024-04-04,22:41:49,Night,492.25,Basavanagudi
Badam Milk,2024-05-31,19:44:15,Evening,60.42,RR Nagar
Mysore Pak,2025-01-20,21:58:40,Evening,684.4,Vijayanagar
Laddoo (Boondi),2025-07-11,14:10:19,Afternoon,760.34,HSR Layout
Badam Milk,2024-08-09,19:24:38,Evening,155.09,RR Nagar
Kesar Peda,2025-03-22,18:50:56,Evening,1013.68,RR Nagar
Laddoo (Boondi),2024-09-16,19:16:35,Evening,872.82,Vijayanagar
Halwa (Assorted),2024-02-17,13:56:34,Afternoon,311.9,Malleswaram
Kesar Peda,2025-03-18,08:34:46,Morning,562.41,Indiranagar
Mysore Pak,2024-03-20,13:50:12,Afternoon,520.6,Indiranagar
Sohan Papdi,2024-06-13,18:23:54,Evening,245.24,Jayanagar
Mysore Pak,2024-12-14,11:27:44,Morning,1037.87,Vijayanagar
Samosa,2024-09-01,09:56:43,Morning,43.59,RR Nagar
Halwa (Assorted),2024-09-05,21:04:36,Evening,837.97,HSR Layout
Badam Milk,2025-03-09,21:35:16,Evening,133.23,Indiranagar
Dharwad Peda,2025-05-18,17:35:45,Evening,1074.3,Jayanagar
Mysore Pak,2024-07-12,11:13:55,Morning,890.19,Jayanagar
Samosa,2024-08-05,13:43:40,Afternoon,82.33,Vijayanagar
Rasgulla,2024-12-24,10:45:59,Morning,29.42,Indiranagar
Dharwad Peda,2024-08-21,18:06:22,Evening,1220.77,Jayanagar
Gulab Jamun,2024-09-06,10:48:47,Morning,78.8,RR Nagar
Milk Burfi,2025-06-26,18:20:53,Evening,1127.88,Koramangala
Milk Burfi,2024-07-04,13:56:23,Afternoon,318.47,Indiranagar
Mysore Pak,2025-03-03,14:32:20,Afternoon,291.9,Basavanagudi
Jalebi,2025-07-08,08:00:54,Morning,742.79,Basavanagudi
Mysore Pak,2025-07-04,09:22:36,Morning,991.72,RR Nagar
Dharwad Peda,2025-06-16,18:55:56,Evening,635.27,Koramangala
Mysore Pak,2024-05-29,15:27:35,Afternoon,989.59,Koramangala
Kaju Katli,2024-12-06,19:56:08,Evening,1085.32,RR Nagar
Laddoo (Boondi),2024-10-22,08:19:33,Morning,853.15,Indiranagar
Samosa,2025-06-28,16:34:52,Afternoon,61.25,Electronic City
Samosa,2024-11-18,12:07:46,Afternoon,74.12,HSR Layout
Jalebi,2024-01-27,17:40:24,Evening,369.61,Koramangala
Dharwad Peda,2024-11-02,18:47:52,Evening,295.77,Electronic City
Jalebi,2024-11-08,17:12:09,Evening,345.86,Electronic City
Chiroti,2024-12-11,21:42:46,Evening,98.16,Jayanagar
Rasgulla,2025-05-09,21:03:16,Evening,146.57,Indiranagar
Milk Burfi,2024-04-04,10:41:21,Morning,1042.04,Basavanagudi
Halwa (Assorted),2024-06-26,19:11:15,Evening,531.75,RR Nagar
Milk Burfi,2025-05-13,18:17:02,Evening,1022.27,Electronic City
Milk Burfi,2024-03-15,15:38:06,Afternoon,705.57,Jayanagar
Gulab Jamun,2024-01-31,14:48:12,Afternoon,91.21,RR Nagar
Jalebi,2024-09-25,16:23:48,Afternoon,166.84,Jayanagar
Kaju Katli,2025-07-16,12:25:26,Afternoon,1652.92,HSR Layout
Mysore Pak,2025-02-16,15:46:37,Afternoon,811.1,RR Nagar
Laddoo (Boondi),2024-07-03,11:47:59,Morning,526.5,Electronic City
Pista Roll,2024-05-07,14:37:37,Afternoon,1740.48,Malleswaram
Milk Burfi,2024-10-06,21:13:08,Evening,258.86,Vijayanagar
Mysore Pak,2024-09-24,15:53:54,Afternoon,807.88,Jayanagar
Mysore Pak,2024-10-13,15:42:16,Afternoon,1135.34,Jayanagar
Chiroti,2025-04-10,09:03:05,Morning,346.21,HSR Layout
Halwa (Assorted),2025-07-15,15:08:33,Afternoon,749.3,Electronic City
Sohan Papdi,2024-02-17,10:42:57,Morning,347.67,Electronic City
Chiroti,2024-03-23,12:22:40,Afternoon,277.98,Jayanagar
Milk Burfi,2024-06-12,18:10:35,Evening,347.06,Vijayanagar
Kaju Katli,2024-06-15,17:34:46,Evening,1734.85,Indiranagar
Jalebi,2024-05-10,11:58:06,Morning,222.27,HSR Layout
Dharwad Peda,2025-06-17,15:07:27,Afternoon,914.81,Indiranagar
Laddoo (Boondi),2024-03-01,13:30:12,Afternoon,631.01,RR Nagar
Pista Roll,2024-12-14,16:50:15,Afternoon,1207.32,Electronic City
Laddoo (Boondi),2024-06-14,08:19:54,Morning,151.74,Basavanagudi
Sohan Papdi,2025-07-11,21:20:16,Evening,599.06,Electronic City
Gulab Jamun,2024-10-20,11:13:48,Morning,87.74,Electronic City
Kesar Peda,2025-04-05,11:35:00,Morning,298.83,Basavanagudi
Milk Burfi,2024-07-14,09:18:58,Morning,1014.02,Jayanagar
Jalebi,2025-06-08,09:00:22,Morning,468.67,Vijayanagar
Samosa,2025-04-25,14:10:56,Afternoon,52.31,Jayanagar
Kesar Peda,2025-04-21,10:22:26,Morning,1438.52,Basavanagudi
Rasgulla,2024-01-29,09:05:32,Morning,66.51,HSR Layout
Gulab Jamun,2024-02-16,09:08:35,Morning,87.77,Koramangala
Sohan Papdi,2025-03-01,08:12:44,Morning,189.43,Malleswaram
Kaju Katli,2024-09-02,16:39:57,Afternoon,1445.15,Vijayanagar
Sohan Papdi,2024-07-11,14:45:14,Afternoon,276.09,Indiranagar
Pista Roll,2024-01-31,21:29:39,Evening,840.04,Basavanagudi
Chiroti,2025-05-15,13:28:08,Afternoon,126.51,Electronic City
Rasgulla,2024-06-19,12:43:36,Afternoon,155.92,Electronic City
Samosa,2024-06-07,16:28:05,Afternoon,47.01,Malleswaram
Rasgulla,2025-06-24,18:22:09,Evening,56.63,Basavanagudi
Chiroti,2025-02-14,16:47:14,Afternoon,329.74,Vijayanagar
Rasgulla,2025-01-21,08:14:16,Morning,50.26,RR Nagar
Jalebi,2025-05-27,21:55:38,Evening,584.66,Koramangala
Mysore Pak,2025-05-30,18:49:00,Evening,830.61,Indiranagar
Pista Roll,2024-07-12,16:08:05,Afternoon,1948.2,Indiranagar
Dharwad Peda,2024-08-27,11:24:49,Morning,910.58,Basavanagudi
Samosa,2024-07-06,08:13:47,Morning,61.81,RR Nagar
Dharwad Peda,2024-12-04,13:45:31,Afternoon,324.2,Malleswaram
Dharwad Peda,2024-10-28,14:16:06,Afternoon,431.85,Electronic City
Laddoo (Boondi),2025-03-09,17:48:13,Evening,733.37,Jayanagar
Dharwad Peda,2025-06-12,20:32:55,Evening,243.79,Electronic City
Chiroti,2024-03-11,11:10:39,Morning,417.74,Vijayanagar
Laddoo (Boondi),2024-09-04,13:15:35,Afternoon,155.78,HSR Layout
Pista Roll,2024-03-21,15:09:18,Afternoon,1031.05,HSR Layout
Jalebi,2024-01-16,08:59:49,Morning,664.87,Basavanagudi
Jalebi,2024-10-27,09:42:06,Morning,584.78,Koramangala
Badam Milk,2024-10-02,21:03:27,Evening,118.81,RR Nagar
Laddoo (Boondi),2024-03-20,14:07:10,Afternoon,511.1,Koramangala
Rasgulla,2024-11-21,18:29:42,Evening,53.5,Koramangala
Kesar Peda,2024-06-14,13:44:04,Afternoon,1125.05,HSR Layout
Laddoo (Boondi),2024-11-18,13:07:18,Afternoon,275.62,RR Nagar
Sohan Papdi,2025-05-08,15:17:50,Afternoon,518.59,Jayanagar
Chiroti,2024-07-03,11:41:26,Morning,123.71,Electronic City
Mysore Pak,2024-08-28,13:59:16,Afternoon,1021.36,Malleswaram
Laddoo (Boondi),2024-08-31,17:26:16,Evening,836.15,Indiranagar
